,review_code,place_code,ItemID,UserID,review,Rating,Timestamp
3132,SB003133,STORE_SB0041,국시집,7lbgim,부근에 있는 다른 칼국수 맛집과 비교해볼때 주관적인 견해로 볼때 전형적인 경상도의 맛인듯 합니다  ,4,2018.08.30.
3133,SB003134,STORE_SB0041,국시집,kvqco4,면이 좀 불어 나오는 것 빼곤 괜찮아요,3,2018.08.23.
3134,SB003135,STORE_SB0041,국시집,h5v7b1,NaN,1,2018.06.01.
3135,SB003136,STORE_SB0041,국시집,fjpn20,집밥 맛은 나기는한데.. 음식에 정성이 없음. 맛도 별로. 두번은 안갈생각....,2,2018.03.10.
3136,SB003137,STORE_SB0041,국시집,920387,NaN,3,2017.08.25.
3137,SB003138,STORE_SB0041,국시집,dmsunk,칼국수,5,2017.07.07.
3138,SB003139,STORE_SB0041,국시집,10ievno,NaN,4,2017.06.22.
3139,SB003140,STORE_SB0041,국시집,10agi5u,NaN,3,2017.05.03.
3140,SB003141,STORE_SB0041,국시집,104ba8h,"칼국수, 평이한 맛.",2,2016.09.08.
3141,SB003142,STORE_SB0041,국시집,eaq3nm,NaN,4,2016.09.06.
3142,SB003143,STORE_SB0041,국시집,10loopk,가격대비 글쎄요 명륜칼국수가 더 나은듯!,2,2016.08.16.
3143,SB003144,STORE_SB0041,국시집,kae20d,칼국수 ,4,2016.07.24.
3144,SB003145,STORE_SB0041,국시집,d6ks5t,NaN,3,2016.06.12.
3145,SB003146,STORE_SB0041,국시집,ebdqjo,NaN,3,2016.06.07.
3146,SB003147,STORE_SB0041,국시집,m8gupj,NaN,4,2016.05.23.
3147,SB003148,STORE_SB0041,국시집,10k2j6v,소호정같은 안동국시 난 그래도 소호정 ,3,2016.05.05.
3148,SB003149,STORE_SB0041,국시집,dsmqbl,NaN,4,2016.03.27.
3149,SB003150,STORE_SB0041,국시집,ukekfi,맛이 머릿 속에서 이년은 남더라. 그런데 결혼 후에 가니 영 딴판.,2,2016.03.16.
3150,SB003151,STORE_SB0041,국시집,g912u7,3/5,3,2016.03.16.
3151,SB003152,STORE_SB0041,국시집,7ka4bg,NaN,4,2016.03.15.
3152,SB003153,STORE_SB0041,국시집,fl52s0,"오랜만에 온 국시집 칼국수 보통 ₩9,000 곱배기 ₩11,000 보통이랑 곱배기 양차이가 꽤 남 칼국수에 테이블에 있는 파양념장을 넣어 먹으면 뭔가 완성되는 맛 반찬으로는 양배추김치와 신김치가 나옴  엄청 맛있어서 줄서서 먹을집은 아닌거같고 한번 경험하기에 나쁘지 않은 맛.  내가 볼때 맛은 소호정이나 신사동에 한성칼국수가 더 남",3,2016.03.09.
3153,SB003154,STORE_SB0041,국시집,NaN,"수육 몇 점 안나오고 33,000원. 동네 시장 반찬가게에서 파는 듯한 동태전 작은 접시에 28,000원. 사발면 용기 비슷한 사이즈로 나오는 국수 한그릇 10,000원. 소주 한병에 5,000원. 참고로, 수육, 동태전, 국수 전부다 백반집 밑반찬인줄 알았음.",1,2019.04.29.
3154,SB003155,STORE_SB0041,국시집,NaN,국시의 특징이다  입안에서 풀어진다 부드럽게 부모님을 모시고 가자 나이들면 가야한다,3,2019.02.01.
3155,SB003156,STORE_SB0041,국시집,NaN,불친절  비추 처음부터 기분상함 장사잘된다고 서비스마인드 없음,1,2019.01.26.
3156,SB003157,STORE_SB0041,국시집,NaN,NaN,3,2019.01.01.
3157,SB003158,STORE_SB0041,국시집,NaN,NaN,5,2018.09.02.
3158,SB003159,STORE_SB0041,국시집,NaN,깊고 순수한 맛이라고 해야 하나.. 오염되지 않은 듯한 개운한 맛. 고급스런 느낌의 고기국물이 마지막 한방울까지 다 먹어도 더부룩하거나 그런 느낌도 전혀 없음. 양은 좀 적지만 곱배기가 있으니... 김치 등 음식에 정성이 느껴지는 집. 방송 한 번 타면 우르르 몰려들었다 사그라들었다.. 그만큼 대중적인 맛은 아님. 혜화칼국수가 간이나 향이 더 세서 대중적인...,5,2018.08.26.
3159,SB003160,STORE_SB0041,국시집,NaN,맛납니다~~~,5,2018.04.11.
3160,SB003161,STORE_SB0041,국시집,NaN,NaN,3,2018.01.02.
3161,SB003162,STORE_SB0041,국시집,NaN,NaN,4,2017.12.24.
3162,SB003163,STORE_SB0041,국시집,NaN,NaN,5,2017.12.11.
3163,SB003164,STORE_SB0041,국시집,NaN,NaN,5,2017.10.16.
3164,SB003165,STORE_SB0041,국시집,NaN,대기가많음 국수치고비싼데...국물이 정말좋음,4,2017.10.04.
3165,SB003166,STORE_SB0041,국시집,NaN,NaN,3,2017.08.02.
3166,SB003167,STORE_SB0041,국시집,NaN,NaN,4,2017.05.31.
3167,SB003168,STORE_SB0041,국시집,NaN,칼국수 수육 레전드. 군더더기 없는 칼국수의 정석. ,5,2017.04.23.
3168,SB003169,STORE_SB0041,국시집,NaN,아주머니는 친절하진 않으시지만 언제나 맛은 최고ㅎ,5,2017.02.19.
3169,SB003170,STORE_SB0041,국시집,NaN,NaN,5,2017.01.16.
3170,SB003171,STORE_SB0041,국시집,NaN,NaN,4,2016.12.11.
3171,SB003172,STORE_SB0041,국시집,NaN,NaN,3,2016.12.06.
3172,SB003173,STORE_SB0041,국시집,NaN,그냥 그냥.... 근 처의 성북동집이 나한텐 더 좋군요. 재방문은 좀....,3,2016.10.25.
3173,SB003174,STORE_SB0041,국시집,NaN,NaN,3,2016.10.21.
3174,SB003175,STORE_SB0041,국시집,NaN,NaN,5,2016.09.10.
3175,SB003176,STORE_SB0041,국시집,NaN,NaN,4,2016.08.28.
3176,SB003177,STORE_SB0041,국시집,NaN,NaN,3,2016.08.21.
3177,SB003178,STORE_SB0041,국시집,NaN,"아무리 맛난 새로운 칼국수집을 발견해도 다시 가는 집은 이 집, 국물과 면 항아리에 담긴 김치와 무까지 완벽 서브, 김영삼 대통령도 그래서 사랑하셨나? ",4,2016.05.14.
3178,SB003179,STORE_SB0041,국시집,NaN,맛 ☆  거리 ☆ 서비스 반찬이 거의없음 양은 성인남성 기준적음 가격은 양 질에 비해 비싸다고 느껴짐,2,2016.05.12.
3179,SB003180,STORE_SB0041,국시집,NaN,칼국수가 9천원이면 비싼 편인데도 국물을 먹어보면 모든 게 용서됨. 밑반찬 상태는 많이 아쉽지만 밑반찬이 필요없을 정도로 칼국수가 맛있어서 괜찮았음. 개인적으로 면발이 조금만 더 두꺼웠으면 어땠을까 하는 바람,3,2016.03.27.
3180,SB003181,STORE_SB0041,국시집,NaN,NaN,4,2016.03.26.
3181,SB003182,STORE_SB0041,국시집,NaN,NaN,3,2016.03.25.
3182,SB003183,STORE_SB0041,국시집,NaN,칼국수 9000,3,2016.03.22.
3183,SB003184,STORE_SB0041,국시집,NaN,가봤던 국수집 중 손가락에 꼽히게맛있다. 자극적이지 않은맛. 가격은 좀비싼 편이지만 종종 생각난다. 전도 집에서한것처럼 맛있다.,5,2016.02.22.
3184,SB003185,STORE_SB0041,국시집,NaN,칼국수,NaN,2016.01.07.
3185,SB003186,STORE_SB0041,국시집,NaN,고 김영삼 전 대통령의 맛집으로 유명한 곳. 서거 이후에 방송사들도 취재하러 몰려왔다고 함. 칼국수는 9000원. 국물을 별로 안 좋아하는 편인데 정말 맛있어서 계속 떠 먹었음. 근데 사진에 있는 수육(17000원)과 전(14000원)은 가격 생각하면 너무한 정도. 미리 해뒀다가 데워나오는 건지 플라스틱뚜껑 덮인 접시를 여는데 양이 초라해서 실망. 우리가 ...,4,2016.01.04.
3186,SB003187,STORE_SB0041,국시집,NaN,수요미식회,NaN,2015.12.13.
3187,SB003188,STORE_SB0041,국시집,NaN,수요미식회,NaN,2015.11.27.
3188,SB003189,STORE_SB0041,국시집,NaN,칼국수. 수육. 전 (김영삼대통령 단골집),NaN,2015.11.24.
3189,SB003190,STORE_SB0041,국시집,NaN,국시,NaN,2015.11.03.
3190,SB003191,STORE_SB0041,국시집,NaN,"김영삼 전대통령의 단골집으로 방송,잡지 홍보효과로 현재 매우 성황리에 영업중(점심때 대기시간 조금). 주차장 없음. 실제 맛은 특별한 것은 없고 그럭저럭. 사장이 김영삼 대통령에 의해 청와대로 초청받아 칼국수를 끓인 적도 있다고 하나 글쎄..",NaN,2015.08.16.
3191,SB003192,STORE_SB0041,국시집,NaN,칼국수 @,NaN,2015.06.25.
3192,SB003193,STORE_SB0041,국시집,NaN,칼국수 (수요미식회),NaN,2015.06.12.
3193,SB003194,STORE_SB0041,국시집,NaN,안동국시,NaN,2015.03.14.
3194,SB003195,STORE_SB0041,국시집,NaN,NaN,NaN,2015.02.28.
3195,SB003196,STORE_SB0041,국시집,NaN,걍..고기육수,NaN,2015.02.21.
3196,SB003197,STORE_SB0041,국시집,NaN,성북동 국시집,NaN,2015.02.08.
3197,SB003198,STORE_SB0041,국시집,NaN,한식(칼국수/수육/문어),NaN,2015.02.06.
3198,SB003199,STORE_SB0041,국시집,NaN,NaN,NaN,2015.02.01.
3199,SB003200,STORE_SB0041,국시집,NaN,한성대입구 칼국수,NaN,2015.02.01.
3200,SB003201,STORE_SB0041,국시집,NaN,서울 최고 칼국시,NaN,2015.02.01.
3201,SB003202,STORE_SB0041,국시집,NaN,"아주 예전에 가 봤었는데,",NaN,2015.01.31.
3202,SB003203,STORE_SB0041,국시집,NaN,가봐야 할 곳,NaN,2015.01.29.
3203,SB003204,STORE_SB0041,국시집,NaN,칼국수,NaN,2014.10.06.
3204,SB003205,STORE_SB0041,국시집,NaN,칼국수  걸신 이 집에 가라,NaN,2014.07.17.
3205,SB003206,STORE_SB0041,국시집,NaN,대학로 칼국수,NaN,2014.05.17.
3206,SB003207,STORE_SB0041,국시집,NaN,국시집,NaN,2013.08.22.
3207,SB003208,STORE_SB0041,국시집,NaN,"사골, 양지를 우려낸 국물과 하늘하늘한 면발이 특징인 경상도식 칼국수집. 김영삼 전 대통령의 단골집으로 유명해지며 한때는 정치인들의 사교장소이기도 했던 곳.",NaN,2013.08.11.
3208,SB003209,STORE_SB0041,국시집,NaN,입맛없을때함가야징,NaN,2013.07.17.
3209,SB003210,STORE_SB0041,국시집,NaN,국시맛집,NaN,2013.07.05.
3210,SB003211,STORE_SB0041,국시집,NaN,여기도 가고싶다,NaN,2013.05.31.
3211,SB003212,STORE_SB0041,국시집,NaN,국시집의 지존,NaN,2013.04.07.
3212,SB003213,STORE_SB0041,국시집,NaN,가는 면발이 맛나고 국물도 깔끔한 집~,NaN,2013.04.02.
3213,SB003214,STORE_SB0041,국시집,NaN,성북동46년 살았고 이집 수도없이 갔건만 앞으로46년 안갑니다.,1,2018.01.17.
3214,SB003215,STORE_SB0041,국시집,NaN,맛있습니다 부드럽고 깔끔한 국물 시원한 뒷 맛과 밀가루 음식을 먹었는데도 속이 쓰리지 않는다,5,2017.10.06.
3215,SB003216,STORE_SB0041,국시집,NaN,NaN,3,2017.05.28.
3216,SB003217,STORE_SB0041,국시집,NaN,언제부터 우리나라 인심이 이리도 야박한지. 두번다시 가고싶지 않습니다. 저처럼 국수 좋아서 맛있는 국수집 찾아다니시는분들께 참고가 됐으면 합니다,1,2016.09.23.
3217,SB003218,STORE_SB0041,국시집,NaN,추석연휴에 방송에도 나오고  모두들 유명하다기에 물어물어 찾아간곳! 성북동 국시집. 실망 그 자체였습니다. 오래전 먹어보았던 (이전하기전에  몇번 갔었음) 그 맛은 온데간데 없고 유명세로 장사하는.....속이 편치않은 친구가 있어 공기밥이 있냐고 물었더니 없다고 딱잘라 얘기하더니 바로 뒷자석에 당신들 드실 밥은 많이있더라구요.,1,2016.09.23.
3218,SB003219,STORE_SB0041,국시집,NaN,혹시 주차 가능해요?  라고 물어보니 집앞에다 대면 되요 하고 딱 끊어버리던데....더 물어볼려고 했는데 물어보지 말라는 식으로 끊어버리냐? 직원이 정말 싸가지 없네... 유명하다고 배가 부른듯...,1,2016.08.24.
3219,SB003220,STORE_SB0041,국시집,NaN,밑의 후기 분과 백퍼 동감,1,2016.05.15.
3220,SB003221,STORE_SB0041,국시집,NaN,"서비스 개판, 30분 넘게 음식 안나옴. 항의하면 종업원이 더 소리지르고 화냄. 특히 머리 파마하고 화장 찐한 2층 담당 직원 교육 좀 시키세요.10점 만점인 최근 평점만 있는 것 안좋은 평점은 다 지웠나보네",1,2016.04.10.
3221,SB003222,STORE_SB0041,국시집,NaN,깔끔한 소고기 국물에 부드러운 국수,5,2015.10.18.
3222,SB003223,STORE_SB0042,오박사네왕돈까스,mlnbtp,오랜만에 옛날 생각나서 찾아간곳 4시에갔더니 사람없어 더 좋았어요,5,2021.07.10.
3223,SB003224,STORE_SB0042,오박사네왕돈까스,1kmv4n5,경양식 돈까스맛이에요. 양도 진짜 진짜 푸짐하고 맛있어요. 스프하고 고추도 맛있어요.,5,2021.06.15.
3224,SB003225,STORE_SB0042,오박사네왕돈까스,1kmvh9f,양도 많고 맛있습니다 소스가 특히 굿!  고추도 오이냉국도 여러번 리필해서 먹었어요. 먹고 하나  포장해갔는데 포장에도 매장과 똑같이 챙겨주시네요,5,2021.06.15.
3225,SB003226,STORE_SB0042,오박사네왕돈까스,qgh066,NaN,1,2021.04.27.
3226,SB003227,STORE_SB0042,오박사네왕돈까스,ahkpu9,NaN,4,2021.03.27.
3227,SB003228,STORE_SB0042,오박사네왕돈까스,1c5r67v,"지금 아내와 돈까스 정식 먹었습니다. 반찬으로 나온 고추를 얼마나 재활용 했는지 시들어 못먹을 정도인데 손님 보는앞에서 남은고추를 돈 만진 손으로 그냥 다시 접시에 담네요. 사장님께 따졌더니 ""고추랑 마늘은 원래 재활용해도 되는거예요"" 몇번을 따져도 아주 당당하십니다. 싸우기 싫어서 웃고 나왔어요. 이런 개념으로 주방에선 어떤 돈까스를 만들지.. 위생개념 ...",1,2021.03.20.
3228,SB003229,STORE_SB0042,오박사네왕돈까스,1beh3gu,그냥그럼,3,2021.02.25.
3229,SB003230,STORE_SB0042,오박사네왕돈까스,g7ju45,식전 스프는 묽고 생선까스는 얇고 기름지다 돈가스는 그럭저럭  옆에 돈가스집이 문을 닫아서 찾은곳,1,2020.09.30.
3230,SB003231,STORE_SB0042,오박사네왕돈까스,es0si5,"주문은 정식(함박,생선,돈까스)   ️함박은 시커먼 소금덩어리.   ️돈까스는 일반주문에 1/5.   ️생선까스 딱딱한 튀김. 왜이리 짠지 물컵으로 2잔. 절대 정식주문 사절❌ 아직도 입안에 소금맛이ㅜㅜ ",1,2020.09.19.
3231,SB003232,STORE_SB0042,오박사네왕돈까스,11o65jf,왜 사람이 많은지 이해 안감,2,2020.08.16.
3232,SB003233,STORE_SB0042,오박사네왕돈까스,c6pcom,다신 안가요 서비스 최악,1,2020.08.06.
3233,SB003234,STORE_SB0042,오박사네왕돈까스,1405n69,느끼하지 않고 고기 냄새도 안나는 돈까스에요. 주차도 해주셔서 편해요.,4,2020.05.04.
3234,SB003235,STORE_SB0042,오박사네왕돈까스,avrv08,NaN,1,2020.02.09.
3235,SB003236,STORE_SB0042,오박사네왕돈까스,7k8tqp,최악 맛없음 ,1,2020.01.03.
3236,SB003237,STORE_SB0042,오박사네왕돈까스,dask2a,"십 년전에도 맛 없고 안깨끗했는데 지금도 똑같아요,,, 사람은 많아요.. 금왕돈까스는 그나마 비위생적이진 않은데.. ",1,2019.11.26.
3237,SB003238,STORE_SB0042,오박사네왕돈까스,7pauvk,음식이 깔끔한 느낌이없고 식기류가 잘안씻어진듯 지저분함  재방문의사없음,2,2019.07.29.
3238,SB003239,STORE_SB0042,오박사네왕돈까스,7t3hrp,둘레길 걷고 쉬면서 맛나게 먹는곳.주변 옛동네도 좋아요.,5,2019.06.02.
3239,SB003240,STORE_SB0042,오박사네왕돈까스,mvc3is,맛없는데다 호객행위까지 ㅋㅋ,1,2019.03.07.
3240,SB003241,STORE_SB0042,오박사네왕돈까스,bqkudc,NaN,3,2019.02.26.
3241,SB003242,STORE_SB0042,오박사네왕돈까스,fl52s0,왕돈까스라 양이 많긴한데 9천원~1만원선으로 가격이 올라서 글쎄...맛도 그냥 그래요. 식기류도 위생이 좀 떨어지네요 잘안씻어진게 보임. ,1,2019.01.06.
3242,SB003243,STORE_SB0042,오박사네왕돈까스,mhh5gk,맛있어요!,5,2018.11.24.
3243,SB003244,STORE_SB0042,오박사네왕돈까스,b8u4ho,최악 진심 오지마세요 저  이렇게 혹평 안하는데 진짜 ㅠㅜ 최악 이렇게밖에 표현이 안되요,1,2018.04.28.
3244,SB003245,STORE_SB0042,오박사네왕돈까스,fg4341,돈까스 느끼한데...양이 너무 많다. 스프도 밀가루맛이 심함,2,2018.04.15.
3245,SB003246,STORE_SB0042,오박사네왕돈까스,o5qr9s,"20년 전통의 성북동 왕돈까스 맛집. 인지도와 전통 측면에서 '금왕돈까스'에 뒤지지만, 개인적으로는 이집이 낫다고 생각한다.",3,2017.10.05.
3246,SB003247,STORE_SB0042,오박사네왕돈까스,eihiqb,NaN,4,2017.09.09.
3247,SB003248,STORE_SB0042,오박사네왕돈까스,10kfr0b,한양도성성곽길 중간휴게~~~ ,3,2016.10.15.
3248,SB003249,STORE_SB0042,오박사네왕돈까스,dsmqbl,NaN,4,2016.03.27.
3249,SB003250,STORE_SB0042,오박사네왕돈까스,7ka4bg,NaN,4,2016.03.15.
3250,SB003251,STORE_SB0042,오박사네왕돈까스,NaN,NaN,3,2019.01.01.
3251,SB003252,STORE_SB0042,오박사네왕돈까스,NaN,일부러는 안갈듯ㅋ,2,2018.08.29.
3252,SB003253,STORE_SB0042,오박사네왕돈까스,NaN,"오랫만에 다시 찾았는데 가격대비 별로, 특히 써빙 이모들이 조선족인 듯 넘 시끄러웠네요",1,2018.07.08.
3253,SB003254,STORE_SB0042,오박사네왕돈까스,NaN,NaN,2,2018.01.09.
3254,SB003255,STORE_SB0042,오박사네왕돈까스,NaN,NaN,3,2018.01.01.
3255,SB003256,STORE_SB0042,오박사네왕돈까스,NaN,NaN,5,2017.10.29.
3256,SB003257,STORE_SB0042,오박사네왕돈까스,NaN,NaN,2,2017.09.14.
3257,SB003258,STORE_SB0042,오박사네왕돈까스,NaN,NaN,5,2017.08.10.
3258,SB003259,STORE_SB0042,오박사네왕돈까스,NaN,NaN,3,2017.03.26.
3259,SB003260,STORE_SB0042,오박사네왕돈까스,NaN,왕돈까스,3,2017.03.19.
3260,SB003261,STORE_SB0042,오박사네왕돈까스,NaN,NaN,3,2017.03.15.
3261,SB003262,STORE_SB0042,오박사네왕돈까스,NaN,NaN,3,2017.01.14.
3262,SB003263,STORE_SB0042,오박사네왕돈까스,NaN,맛은 노맛 양도 적고 왜 돈까스장사 하는지 의문,1,2017.01.08.
3263,SB003264,STORE_SB0042,오박사네왕돈까스,NaN,NaN,5,2016.12.04.
3264,SB003265,STORE_SB0042,오박사네왕돈까스,NaN,NaN,2,2016.08.21.
3265,SB003266,STORE_SB0042,오박사네왕돈까스,NaN,NaN,1,2016.07.04.
3266,SB003267,STORE_SB0042,오박사네왕돈까스,NaN,정말 맛있어요. 애들도 너무 맛있게 먹었습니다.,5,2016.07.02.
3267,SB003268,STORE_SB0042,오박사네왕돈까스,NaN,2013) 10/20. 2015) 5/17.,3,2016.04.16.
3268,SB003269,STORE_SB0042,오박사네왕돈까스,NaN,NaN,4,2016.04.01.
3269,SB003270,STORE_SB0042,오박사네왕돈까스,NaN,성북동 오박사 왕돈까스 기본왕돈가스가 7.000원 양이 정말 푸짐해요. 가끔 생각나요,4,2016.03.16.
3270,SB003271,STORE_SB0042,오박사네왕돈까스,NaN,10/20. 2015)5/17.,NaN,2015.05.17.
3271,SB003272,STORE_SB0042,오박사네왕돈까스,NaN,"옛날 돈까스 집 양은 어마어마한데, 맛과 질은 보통 한번쯤은 먹어볼만  내 평가 : +++",NaN,2014.08.27.
3272,SB003273,STORE_SB0042,오박사네왕돈까스,NaN,"한국식돈가스, 다른 좋은곳이 많이생겼음",NaN,2013.09.01.
3273,SB003274,STORE_SB0042,오박사네왕돈까스,NaN,양으로 승부 여자분들은 꼬옥 두명에 하나를 시키시길,NaN,2013.08.26.
3274,SB003275,STORE_SB0042,오박사네왕돈까스,NaN,난 여기 그냥 그랬어.  생선까스 냠냠했지.,NaN,2013.06.05.
3275,SB003276,STORE_SB0042,오박사네왕돈까스,NaN,서울 왕돈까스 먹으러 왔다가 쉬는날이라 오박사네 돈까스 먹는중 ㅠㅠ (여기도 맛집이겠지?),NaN,2013.04.07.
3276,SB003277,STORE_SB0042,오박사네왕돈까스,NaN,so so~,NaN,2013.04.02.
3277,SB003278,STORE_SB0042,오박사네왕돈까스,NaN,돈까스 함박 고기,NaN,2013.03.24.
3278,SB003279,STORE_SB0042,오박사네왕돈까스,NaN,집에서 걍 돈가스 해드세효..ㅠ.ㅠ 돈아까움~-~,1,2017.09.11.
3279,SB003280,STORE_SB0042,오박사네왕돈까스,NaN,별 하나 달기도 아까운 음식점. 사장이라는 분이 주차요원도 하시던데 막말듣고 왔어요  다치면 치료비 주신다니 다친데 없는지 잘 봐야겠네요 ,1,2015.05.03.
3280,SB003281,STORE_SB0042,오박사네왕돈까스,NaN,"다좋은데, 말없이계산만 하는 사장님 다른곳 친절함과 비교되게 딱딱하네요. 대신 주차요원이 친절하시네요.",1,2015.03.02.
3281,SB003282,STORE_SB0042,오박사네왕돈까스,NaN,여기 쫌 푸짐해요 ㅋㅋㅋㅋ괜찮아용,5,2012.05.02.
3282,SB003283,STORE_SB0042,오박사네왕돈까스,NaN,왕돈까스 완전 굿이에요!!!!,5,2012.05.02.
3283,SB003284,STORE_SB0043,커피명가 안암점,151bd9h,예전에 대구에서 먹던 그 맛입니다.  다른것도 좋고 빙수 정말 강추합니다. 우유얼음입니다.,5,2021.06.29.
3284,SB003285,STORE_SB0043,커피명가 안암점,bu0vk6,퇴근길에 항상 생각나는 딸기케이크,5,2021.03.06.
3285,SB003286,STORE_SB0043,커피명가 안암점,dfe245,케이크 너무 맛있고 너무 친절한데 크기 대비 넘 비싸영... 헝헝,4,2021.02.12.
3286,SB003287,STORE_SB0043,커피명가 안암점,10fki4v,NaN,2,2021.02.12.
3287,SB003288,STORE_SB0043,커피명가 안암점,1gdgsmo,NaN,5,2021.02.12.
3288,SB003289,STORE_SB0043,커피명가 안암점,166ch3l,딸기도 맛있는데 일단 커피가 맛있어요. 디저트가 주력인 집들 커피가 맛이없는 경우가 많은데 커피도 맛있습니다! 올때마다 왜 서울에 1개뿐인 커피명가를 여기다 내셨는지 궁금할뿐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 행복합니다,5,2021.02.02.
3289,SB003290,STORE_SB0043,커피명가 안암점,nmpab1,제발 서울에서 사라지지 말아주세요,5,2021.01.25.
3290,SB003291,STORE_SB0043,커피명가 안암점,fkprpj,케이크가 미쳤어요 진짜 존맛... 커피명가는 대구의 명물인데 서울에 유일한 지점으로 있어서 행복합니다. ,5,2021.01.15.
3291,SB003292,STORE_SB0043,커피명가 안암점,180vkul,알바생들은 친절하지 않지만 여사장님이 정말 정말 다정다감하심. 딸기케익은 누구나 좋아하고 커피도 맛있어요.,5,2020.12.08.
3292,SB003293,STORE_SB0043,커피명가 안암점,17e0sma,딸기시즌일때 라떼와 딸기케익 먹으러 오픈시간에 꼭 들르는 곳  ,5,2020.11.26.
3293,SB003294,STORE_SB0043,커피명가 안암점,ci5a38,딸기케이크!!,5,2020.04.07.
3294,SB003295,STORE_SB0043,커피명가 안암점,c73omm,케이크와 커피 모두 맛있어요!! ,5,2020.03.08.
3295,SB003296,STORE_SB0043,커피명가 안암점,bfdlag,딸기 카푸치노 상당히 달아요 저는 단게 좋아서 맛있게 먹었네요! 그 외에 딸기 케잌과 딸기바질은 과하게 달지 않고 적당해요 딸기도 많이 들어있네요,4,2020.01.18.
3296,SB003297,STORE_SB0043,커피명가 안암점,s7eplh,보통이에요,3,2019.10.13.
3297,SB003298,STORE_SB0043,커피명가 안암점,h0gi06,딸기바질쥬스가 아주 맛있는데 좀 그때그때 딸기상태에 따라 맛이 달라지는가같아요 상태 안좋은 딸기일 때는 너무 밍밍한맛 ㅠㅠ,3,2019.06.29.
3298,SB003299,STORE_SB0043,커피명가 안암점,ujk8hj,디저트류를 좋아하지 않는데 딸기케익이 많이 안달고 맛있습니가 딸기양도 많고 생크림과 시트빵의 촉감 및 각각의 양이 조회롭습니다  비싼거만 빼면 좋네요 커피는 안마셔봐서 평가불가,4,2019.05.28.
3299,SB003300,STORE_SB0043,커피명가 안암점,o263fv,딸기 케이크는 너무 맛있는데 커피가 맛이 없어요 ㅠ (커피 텀블러는 제꺼입니다),3,2019.02.12.
3300,SB003301,STORE_SB0043,커피명가 안암점,mtl9ng,NaN,4,2019.01.24.
3301,SB003302,STORE_SB0043,커피명가 안암점,behorp,딸기케익 맛있음.,3,2016.06.28.
3302,SB003303,STORE_SB0043,커피명가 안암점,NaN,NaN,4,2019.04.20.
3303,SB003304,STORE_SB0043,커피명가 안암점,NaN,NaN,3,2019.02.16.
3304,SB003305,STORE_SB0043,커피명가 안암점,NaN,딸기케익은 커피명가가 세계최고라고 생각합니당,5,2019.02.04.
3305,SB003306,STORE_SB0043,커피명가 안암점,NaN,NaN,4,2016.12.27.
3306,SB003307,STORE_SB0043,커피명가 안암점,NaN,NaN,3,2016.07.15.
3307,SB003308,STORE_SB0043,커피명가 안암점,NaN,분위기좋아요 강추,4,2016.04.25.
3308,SB003309,STORE_SB0043,커피명가 안암점,NaN,케이크는 일단딸기가많으니 맛잇다 빵에는 설탕을좀 친것같다 빵에서도 단맛이난다 맛잇다 하지만 설탕이 좀들어가서 그런가 좀질린다 지금까지 3번정도먹음.또 가려면 상당히 걸어야함.상당히 위치가 외진곳에 있다.그리고 조각케잌으로 테이크아웃시 상자안에 1개만하면 안해주니 포장하러갈때 참고할것.  예전엔해줫는데 누가찌그러진케이크올린뒤로 이제안해준다고한다.내가 한개는선...,3,2016.04.12.
3309,SB003310,STORE_SB0043,커피명가 안암점,NaN,장소가 찾아가기 어려운 곳에있어 마이너스요소. 화장실이깨끗하며 딸기케이크는 명성대로 맛있으나 두번 세번 먹을정도는아님. 명가커피는 커피믹스맛이난다.,3,2016.03.16.
3310,SB003311,STORE_SB0043,커피명가 안암점,NaN,딸기가 정말 가득가득한 딸기케잌♥️은 단연 진리. 기대않고 먹은 얼그레이케잌도 고급지고맛있음. ,4,2016.03.13.
3311,SB003312,STORE_SB0044,그레도제빵사,ard246,존맛 저거 젤 큰 빵이 존맛이에요,5,2021.07.24.
3312,SB003313,STORE_SB0044,그레도제빵사,10ivltp,예전엔 맛있었는데…,1,2021.07.08.
3313,SB003314,STORE_SB0044,그레도제빵사,fkr8o6,빵돌이라서 가봤는데... 5개중 세개째 먹고있는데 너무 맛없어서 깜짝놀라는중.... 옥수수들어간건 그냥 피자빵맛이고.. 감자빵은 간이 하나도 안된느낌에.. 동그란바게트는 무맛무취무미에.. 이거 어쩌지....,2,2021.07.05.
3314,SB003315,STORE_SB0044,그레도제빵사,1543k4s,앙버터 사오자마자 먹으려고 딱 한입무는데 팥이 상했더라구요ㅠ 다 버렸어요ㅠ 날씨더우니 오후만되어도 조심하셔야할듯합니다 다른빵들은 괜찮았어요,3,2021.06.27.
3315,SB003316,STORE_SB0044,그레도제빵사,11tjs7k,저 구걸해서 얻은거 아니구 5000원 가까이 주고 산 식빵인데 ...... 어쩐지 쇼핑백에 빵부스러기 많다 햇더니......... 땅에 떨어트렷으면 어쩔뻔햇어요....조심좀 해주세요......,1,2021.06.25.
3316,SB003317,STORE_SB0044,그레도제빵사,18078dh,계란올라간 빵이 맛있어서 여러번 방문했어요 커피보다는 스무디가 진하고 맛있었습니다  자리도 널찍해서 여유로워요,5,2021.06.05.
3317,SB003318,STORE_SB0044,그레도제빵사,bmtcdk,맛난빵 답답한 손님응대,4,2021.05.28.
